Unnamed: 0,title,longitude,latitude
0,피오니,126.92108246660605,37.5500693694539
1,aA,126.92121864555591,37.54926778334668
2,르꺄뜨레,126.9228567161603,37.55732087241068
3,플레이스요 홍대본점,126.92480124943035,37.55589694309605
4,에디토리얼카페비플러스,126.91761248488204,37.55133509950284
5,마망갸또홍대점,126.9186942331405,37.551660373204875
6,마망갸또,126.91912540149096,37.55064913194893
7,NONAME,126.92780534148352,37.55397802855383
8,카페 AA 홍대점,126.92313834757276,37.549547517025744
9,제라스카페,126.92255185890859,37.54862311116302
10,카페 팩토리,126.92183621637876,37.55116650635023
11,제라스카페,126.92189040817405,37.54976138742122
12,카페소스,126.92512576876511,37.5522146681734
13,카페히비,126.92708695176142,37.555142847069526
14,비 스위트 온,126.92544583384986,37.555145942887705
15,앨리스와 도로시 ,126.9256844901502,37.55625591733511
16,그리다꿈 미니,126.92519281731816,37.55306225088246
17,카페 UFF,126.9179263602848,37.54997741493977
18,물고기,126.91942091225943,37.54914413002701
19,Cafe Narem,126.92364904889006,37.55810298735046
20,베리베리,126.92334438959399,37.55253182019962
21,서울특별시 마포구 동교동 150-22,126.92513967674256,37.55912572514674
22,빙빙빙,126.92093822279392,37.549869823708825
23,비 스위트 온,126.92593133595763,37.55601535323766
24,앨리스와 도로시,126.92660326841856,37.55572412282648
25,서울특별시 마포구 서교동 357-2,126.92309975596572,37.553016147643454
26,비,126.91970197257142,37.54848894668803
27,캐슬프라하 홍대점,126.9222775683141,37.54880982517308
28,스노우 스푼,126.92158415648075,37.55138045262756
29,카페히비,126.92716869902543,37.55575629311987
30,카페더브릿지,126.925161432538,37.55603537774856
31,후안스츄로,126.91914791307066,37.54924074506167
32,티테라스,126.92830988386235,37.55509989192267
33,제라스카페,126.92246889083745,37.54888365411172
34,비,126.91934389972427,37.54901589991768
35,빙빙빙,126.92065703782829,37.550534019082804
36,CHURRO101,126.92872819906441,37.5551307192626
37,순이네다락방,126.92077982012398,37.550652275895956
38,와플반트 홍대상수점,126.9213160277727,37.54878302401634
39,올개닉카페,126.92470206719393,37.554922923154926
40,제라스카페,126.92252407298574,37.5497671716818
41,405키친,126.92061307488704,37.55044351375241
42,커피랩,126.92957166072716,37.5547148832086
43,인플래닛,126.91898113667132,37.554519277691085
44,카페 아뜨레,126.92445901514078,37.55372233394925
45,딩동,126.92597168784158,37.55635811321574
46,CHURRO101,126.92900198172913,37.55498002726771
47,수카라,126.928673919619,37.55575309428744
48,드롭탑 홍대점,126.92160349820088,37.55003808801651
49,봉주르 하와이,126.91919043303312,37.55069967446461
50,스노브,126.92291213264967,37.548752543074805
51,샌드파크,126.9270525905826,37.55753928523038
52,라망두스,126.92677074214036,37.55509492142274
53,카페 슬로비,126.92265266277889,37.554985333335615
54,몰리스팝스,126.92630639998664,37.55664258020378
55,Belief Coffee,126.92705654142749,37.55410638133139
56,Cafe The Air,126.91790565009202,37.55140986940077
57,Cafe The Air,126.91830271497088,37.55290922411167
58,서울특별시 마포구 서교동 392-24,126.9165064195029,37.55112672719726
59,카페베를린,126.9289481390274,37.553997411332034
60,에코브릿지커피,126.91143450274386,37.555143734955024
61,며느리밥풀꽃,126.92152009245768,37.54875785707972
62,Cafe the way,126.92066731401395,37.550606195770385
63,콩불홍대점,126.92308660582695,37.555502881532526
64,후안스츄로,126.91827246458857,37.54952105883145
65,노스트레스 키친,126.91972823500386,37.550559771636465
66,빌리엔젤,126.92497406119946,37.55332155923547
67,헬로키티카페 홍대직영점,126.92333721057884,37.554604133208386
68,Cafe The Air,126.91837100102067,37.55288281868676
69,몹시,126.92668029972427,37.55460129991766
70,카페일공일공,126.92243383231643,37.5536768371124
71,몹시,126.9262414631244,37.554909902237284
72,쇼콜라윰,126.92393747799018,37.552212854638995
73,써니네,126.92545766070748,37.55668681855206
74,패턴,126.91582107143995,37.54921925415918
75,딩동,126.9263010173526,37.55470320598202
76,,126.92570028786945,37.55555372378655
77,호호미욜,126.9231994216372,37.548448811588194
78,서울특별시 마포구 서교동 347-14,126.92530492288547,37.556288973451196
79,토끼의 지혜,126.91883251471344,37.54913874365375
80,옥루봉:경성팥집,126.92090424585284,37.54830171298936
81,퐁포네뜨,126.92510881790172,37.55339486887788
82,카페히비,126.92913849972427,37.55458649991765
83,Read Cafe,126.92310416368346,37.55270983621617
84,게으른고양이,126.92005600750912,37.54983472679263
85,405키친,126.92069423242259,37.5503091004943
86,마망갸또홍대점,126.92147145016037,37.55370409120011
87,피오니,126.92112539099759,37.55023194788349
88,스노브,126.9228659639429,37.54881519434064
89,호메오,126.92505120263506,37.553466427076756
90,카페 오븐,126.92641650587164,37.554542070022165
91,순이네다락방,126.92069423242259,37.5503091004943
92,미로식당,126.91853895726352,37.549874903410334
93,Chocolatyum,126.92244952837474,37.55258672908448
94,땡스네이쳐카페,126.92402364767688,37.553303891434766
95,Belief Coffee,126.92566789098316,37.55544530491641
96,IDO,126.91936433632004,37.54835971220164
97,저기 고양이 별타고 간다,126.91764176090344,37.550875840518565
98,커피앤드에이,126.92158867737065,37.55499364042463
99,몹시,126.92667600275178,37.554598491397094
100,제니스까페,126.920197121782,37.54946659328137
101,빌리엔젤,126.92491147157797,37.55295156526814
102,커피랩,126.92654170288982,37.55528205638819
103,땡스네이쳐카페,126.92376515234473,37.55475220031348
104,땡스네이쳐카페,126.92351658468661,37.55472290321827
105,cafe 정민언니,126.92458799972427,37.55397469991765
106,405키친,126.92066119530688,37.550245726085066
107,서교동 342-9,126.92495355646189,37.55396110684021
